,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,2010.6081081081081,6.864864864864865,14.797297297297296,2.4864864864864864,6.027027027027027,4.635135135135135,5.418918918918919,0.43243243243243246,3.054054054054054,6.256756756756757,1.364864864864865,0.28378378378378377,2.27027027027027,1.8108108108108107,17.093243243243244,,,,,,,
1,2045.679012345679,6.691358024691358,15.012345679012345,1.2962962962962963,3.506172839506173,3.7160493827160495,4.37037037037037,0.8024691358024691,5.518518518518518,4.296296296296297,0.8024691358024691,1.3950617283950617,2.4074074074074074,2.432098765432099,13.924691358024692,,,,,,,
2,1567.4756097560976,3.1951219512195124,6.487804878048781,0.7439024390243902,2.048780487804878,1.475609756097561,1.853658536585366,2.048780487804878,4.560975609756097,0.975609756097561,0.4634146341463415,0.4024390243902439,1.1951219512195121,3.048780487804878,7.010975609756097,,,,,,,
3,1193.861111111111,2.25,6.583333333333333,0.6944444444444444,2.7222222222222223,1.0,1.2222222222222223,0.16666666666666666,2.2777777777777777,1.6666666666666667,0.5833333333333334,0.16666666666666666,0.75,1.5555555555555556,3.691666666666665,,,,,,,
4,1538.3636363636363,3.327272727272727,7.654545454545454,1.5272727272727273,3.727272727272727,1.0545454545454545,1.3454545454545455,0.45454545454545453,2.2,2.090909090909091,0.8909090909090909,0.41818181818181815,1.309090909090909,2.2,6.529090909090908,,,,,,,
0,2304.6363636363635,7.818181818181818,16.636363636363637,1.7272727272727273,3.5454545454545454,4.7272727272727275,5.636363636363637,1.6363636363636365,5.363636363636363,6.909090909090909,2.3636363636363638,0.6363636363636364,1.4545454545454546,0.8181818181818182,21.827272727272728,,,,,,,
1,1832.7,5.5,8.8,0.1,0.5,1.6,1.8,2.1,5.5,1.4,0.6,0.8,1.1,2.3,11.900000000000002,,,,,,,
2,2165.5714285714284,5.571428571428571,12.285714285714286,2.2857142857142856,4.642857142857143,3.5714285714285716,4.0,0.21428571428571427,3.2857142857142856,7.785714285714286,1.2857142857142858,0.35714285714285715,2.357142857142857,2.2857142857142856,15.307142857142859,,,,,,,
3,2149.5454545454545,9.272727272727273,15.727272727272727,2.090909090909091,3.4545454545454546,3.4545454545454546,4.0,2.727272727272727,9.454545454545455,2.4545454545454546,0.6363636363636364,1.4545454545454546,1.6363636363636365,3.0,21.854545454545455,,,,,,,
4,2159.4545454545455,8.0,17.818181818181817,1.8181818181818181,4.363636363636363,3.6363636363636362,4.636363636363637,1.2727272727272727,2.090909090909091,1.5454545454545454,0.5454545454545454,0.2727272727272727,1.9090909090909092,2.1818181818181817,12.336363636363636,,,,,,,
